Name,Address,Mobile,Website,Email,Products
"Anhui Golden Vision Optoelectronic Technology Co., Ltd.","Golden Vision Tech. Park, Yao Shun Industiral Area, Xiuning Town, 245400 Huangshan, Anhui, China",,http://www.golden-vision.cn,kevin.w@golden-vision.cn,"LCD monitors, LCD displays, passive (STN, DSTN), LCD displays, active (TFT), Liquid crystal display elements"
"Anhui Tiger Co., Ltd.","Bld. E13, Xingmeng Park Enterprises mansion, No. 198 Ming Zhu Avenue, High-tech Zone, 230088 Hefei, China",,https://www.tiger-transformer.com,sale@tiger-transformer.com,"Power-supply transformers, PCB transformers, Planar transformers, Miniature transformers"
"Suzhou ANSAS Semiconductor Co., Ltd.","1A906,No.116,Chengyang Rd, Xiangcheng District, Suzhou City,Jiangsu Province,PRC, 215000 Suzhou, Jiangsu, China",,http://www.ansas-semi.com,coco@ansas-semi.com,"Schottky diodes, Transient-voltage-suppression diodes (TVS diodes), Power diodes, Field effect transistors (MOSFETs)"
"Nanjing ANSEN Electronics Co., Ltd.","699 Fangzhou Road, Xiongzhou Town, Luhe, 211500 Nanjing, Jiangsu, China",,https://www.asntransformer.com,sales@asntransformer.com,"PCB transformers, Isolating transformers (including shielded)"
"Answer Electronics (Shenzhen) Co., Ltd.","1908-1909, 19th Fl., Int’l Culture Bldg., Shennan Middle Rd., Futian Dist., 518031 Shenzhen, China",+86 186 81598688,http://www.answer-elec.com,sales@answer-elec.com,"Automation (A), Power Electronics and Energy Technology (PE), Active components, Circuit carriers, thermally conductive"
"Antenk Electronics Co., Ltd.","3/F B Bldg. No. 1 Mengtuoli Rd., Shapu 1st Vlg., Songgang Town, Bao'an District, 518105 Shenzhen, China",+86 180 25337257,http://www.antenk.com,overseas@antenk.com,"Automation (A), Electro-Mobility (E), PCB connectors, Automotive plug-in connectors, Battery plug-in connectors, DIN 41 612 plug-in connectors"
"Anyang Kayo Amorphous Technology Co., Ltd.","No. 1 Bldg. Torch Pioneer Park, Hi-tech Dev. Zone, 455000 Anyang, China",+86 135 13805048,http://en.just-you.com.cn/,duanfengke@kayo-tech.cn,"Inductor cores, pressed cores, Amorphous cut cores, Cores, Toroidal core transformers"
Apacer Technology BV,"Science Park Eindhoven 5051, 5692 EB Son, Netherlands",,https://www.apacer.com/en,sales@apacer.nl,Memory modules
APAGCoSyst,"Zentrum Staldenbach 13, 8808 Pfäffikon, Switzerland",,https://www.apagcosyst.com,info@apagcosyst.com,"Component insertion, Hardware design, Software design"
APEM GmbH,"Paulsdorfferstr. 34, 81549 München, Germany",,https://www.apem.com/idec-apem/de,sascha.laub@apem.com,"Automation (A), Safety (S), Switches (see electromechanics / system peripherals), Joysticks, Safety switches, Programmable logic circuits (PLD / PAL)"
Apex Lux Corporation,"6F., No. 18, Sec. 1, Chang-an E. Rd., Zhongshan Dist.,, Taipei 10442, Taiwan",,https://www.apex-lux.com/en-gb/,sales@apex-lux.com,
Apex Microtechnology,"5980 N Shannon Rd, Tucson, AZ 85741, USA",,https://www.apexanalog.com,info@apexanalog.com ,"Multi-chip module hybrids, miscellaneous, IPMs"
APEX Precision Technology Corp.,"No. 405, Min-An W. Rd., Sinjhuang District, New Taipei City 24264, Taiwan",+886 9 75157002,https://www.plt.com.tw,paula@plt.com.tw,"Automation (A), Power Electronics and Energy Technology (PE), Configured cable / connector combinations for sensor / actuator applications, Configured cable / connector combinations for industrial electronics, Equipment plug-in connectors, MIL connectors"
APEX Science & Engineering Corp.,"4F, No. 112, Shin-Min Str., Chungho Dist., New Taipei City 235009, Taiwan",,http://oe.apexgrp.com.tw,lcmsales1@apexgroup.com.tw,"LCD monitors, LCD displays, passive (STN, DSTN), LCD displays, active (TFT), Liquid crystal display elements"
APM Electronic Components GmbH,"Edouard-Desor-Straße 4, 61381 Friedrichsdorf, Germany",,http://www.apm-electronic.de,info@apm-electronic.de,
Apollo Aerospace Components,"The Clock House, Gaters Mill, Mansbridge Road , West End, Southampton SO18 3HW, Great Britain",,https://www.apollo-aerospace.com,electrical@apollo-aerospace.com,"Automation (A), Carbon-Neutral Production (CN), Electro-Mobility (E), Power Electronics and Energy Technology (PE), EMI / RFI shielding metal hoods, Cable glands, Crimping tools, Configured cable / connector combinations for the aerospace industry, Configured cable / connector combinations for miscellaneous applications, Crimp connectors, round, Crimp connectors, miscellaneous, MIL connectors, Round plug-in connectors, Plug sockets, miscellaneous, Hermetically sealed connectors, Connectors, miscellaneous, Strain-relief elements, Threaded cable glands"
Applied Microengineering Ltd. (AML),"Unit 8 Library Avenue, Harwell Campus, Didcot, Oxfordshire OX11 0SG, Great Britain",,https://www.aml.co.uk,aml@aml.co.uk,"Wafer Level Bonders, Lithography; Exposure; Aligners; Direct Write Systems; Steppers; Scanners; Nanoimprint, SOI Bonders; Temporary Bonders; De-Bonders, Silicon on Insulator (SOI); Silicon on Sapphire (SOS); Silicon Carbide"
apra-norm Elektromechanik GmbH,"Bei der untersten Mühle 5, 54552 Mehren, Germany",,http://www.apra.de,vertrieb@apra.de,"Healthcare/Wearables (HW), 19"" inserts and housings, 19"" frames, Wall-mountable housings, Individual housings"
apra-plast Kunststoffgehäuse-Systeme GmbH,"Hamsterweg 9, 54550 Daun, Germany",,http://www.apra-plast.de,vertrieb@apra-plast.de,"Automation (A), Cyber Security (CS), 19"" inserts and housings, Plastic housings, application-specific, Hand-held housings, Mini housings, miscellaneous"
Apreciar (P.I.) Industrial Ltd.,"Room B6-5/F, Tak Wing Industrial Building, 3 Tsun Wen Street, 999077 Tuen Mun, N.T. Hong Kong, China",,,sales@apreciarpi.com.hk,"Accessories, miscellaneous, Batteries, lithium"
Arch Electronics Corp.,"Sec, 1, Xintai 5th Rd., 8F-13, No79,, New Taipei City 22101, Taiwan",,http://www.archcorp.com.tw,sales@archcorp.com.tw,"AC / DC power supplies, open frame, AC / DC power supplies, configurable, AC/DC power supplies for medical application, AC/DC Power supplies for telecom applications"
Archermind Technology (HongKong) Limited,"16th Floor, Metro Centre II, No. 21 Lam Hing Street Unit No.33, NA Kowloon Bay, Hong Kong (Special Administrative Region)",,https://www.archermind.hk,jean@archermind.hk,Embedded control ICs
Argosy Research Inc.,"No.15-3, Niupu S. Rd., Xiangshan Dist., Hsinchu 30091, Taiwan",+886 912 625403,https://www.argosytw.com/,johnny.chen@argosy.com.tw,"Cloud Computing/Cloud Services (C), Wireless (W), Surface-mount technology (SMT) connectors, Data connectors (e.g. RJ 45), Card plug-in connectors, Waterproof connectors"
"Aricell Co., Ltd.","Jeongoksandan 12-gil, Seosin-myeon, 33, Hwaseong-si, Gyeonggi-do 18554, South Korea",,http://www.aricell.co.kr,seokhun2@aricell.co.kr,
"Ariose Electronics Co., Ltd.","9F., No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist., New Taipei City 22175, Taiwan",+886 9 63610067,http://www.ario.com.tw,ariel.lu@ario.com.tw,Piezo actuators
Arizona Commerce Authority (ACA),"Westhafenplatz 1, 60327 Frankfurt, Germany",,http://www.azcommerce.com,conorb@azcommerce.com,Government Advocacy; Regulation; Economic Development Agencies
Arlitech Electronic Corp.,"14F, No. 646 Sec. 5 Chung Hsing Rd., Sanchung District, New Taipei City 241, Taiwan",,https://www.arlitech.com/,sales@arlitech.com.tw,
Armsto Konnektör AS,"Sincan alci osb 2026, 06930 Ankara, Türkiye",,https://www.armsto.com.tr,elanur.gonca@armsto.com.tr,"Automation (A), Electro-Mobility (E), Configured cable / connector combinations for the aerospace industry, PCB connectors, MIL connectors, Miniature plug-in connectors, Right-angle plug-in connectors"
Arrow Central Europe GmbH,"Frankfurter Str. 211, 63263 Neu-Isenburg, Germany",,https://www.arrow.com,https://www.arrow.com/en/support/contact-support/contact-arrow,"5G/6G (G), AI & Machine Learning (AI), Automation (A), Carbon-Neutral Production (CN), Cloud Computing/Cloud Services (C), Cyber Security (CS), Electro-Mobility (E), Healthcare/Wearables (HW), Internet of Things (IoT) (I), Lighting (L), Power Electronics and Energy Technology (PE), Safety (S), Smart Grids/Smart Energy (SE), Smart Home/Building/Infrastructure (SH), Sustainability and Circular Economy (SC)"
Artec Design,"Akadeemia 21/1, 12618 Tallinn, Estonia",,https://www.artecdesign.ee,info@artecdesign.ee,"Hardware design, Software design, Firmware and drivers, Programming services"
ASB Inc.,"44-14. Techno 10-ro, Yuseong-gu, Daejeon 34027, South Korea",+82 42 5287220,https://www.asb.co.kr,sales@asb.co.kr,"5G/6G (G), Wireless (W), RF amplifier ICs"
ASC Global,"7880 North University Drive, Suite 100, Tamarac FL 33321, USA",,http://www.ascglobal.com,quote@ascglobal.com,"Memory modules, Diode / thyristor modules, Distribution, Obsolescence / inventory management"
AS ELECTRONIC GmbH & Co. KG,"Römerstr. 39, 78183 Hüfingen-Behla, Germany",,https://www.as-electronic.net,info@as-electronic.net,"Inductive, Magnetic, UV and IR, Particle density, Angle, location, Rotary encoders, Pressure (gauge, absolute, differential), Project assistance, Programming services, Distribution, Other services"
"Asiaon Electric Co., Ltd.","No. 22 Punan 2nd Rd., Yueqing Economic Dev. Zone, Zhejiang Province, 325600 Wenzhou, China",+86 138 67781339,http://www.chinarelay.com,relays3@chinarelay.com,Solid state relays (SSRs)
"AsiaTech (Far East) Co., Ltd.","Room 232, 2/F., My Loft, 9 Hoi Wing Road, 0000 Tuen Mun, Hong Kong (Special Administrative Region)",,http://www.asiatech-pcb.com,sales@asiatech-pcb.com,"Consumer electronics (CO), Power Electronics and Energy Technology (PE), Double-sided PCBs, PTH, Multilayer PCBs, miscellaneous, Flex-rigid circuits, LED PCBs"
ASKPCB / Sundell,"YongAn Avenue, YongAn Town, Dinghu Dist., ZhaoQing, 526000 GuangDong, China",+49 173 2154670,http://www.askpcb.com,irene.hou@askpcb.com,"HDI PCBs, PCBs with thick copper, Multilayer PCBs, miscellaneous, High frequency PCBs"
ASMPT AMICRA GmbH,"Marie-Curie-Str. 6, 93055 Regensburg, Germany",,https://amicra.semi.asmpt.com/,info.amicra@asmpt.com,"AI & Machine Learning (AI), Automotive (AE)"
ASN Plus s.r.o.,"U vodarny 2965/2, 616 00 Brno - Kralovo Pole, Czech Republic",,https://www.asnplus.com/,jiri.burian@asnplus.com,"Hardware design, Software design, Firmware and drivers, Programming services"
Asourcing Electronics Ltd.,"B701, Baihe Commercial Bldg., Xiangge Rd, Longgang, 518112 Shenzhen, China",+86 17 831747057,http://www.asourcingelectronics.com,sales@asourcingelectronics.com,"Schottky diodes, DC/DC switching regulators, Field effect transistors (MOSFETs), Power transistors"
AspenCore Media GmbH,"Frankfurter Straße 211, 63263 Neu-Isenburg, Germany",,http://www.aspencore.com,sales@aspencore.com,"Technical books, Technical publications, Publications, miscellaneous"
ASPINA GmbH,"Kölner Str. 12, 65760 Eschborn, Germany",,https://www.eu.aspina-group.com,eu.info@aspina-group.com ,"Automation (A), Power Electronics and Energy Technology (PE), Geared motors, Brushless motors, DC motors (standard, up to 300 W), Stepper motors"
Assel,"Zastawna 25, 83-000 Pruszcz Gdanski, Poland",,https://asselems.com,sales@assel.pl ,"Assembly production, Production services for component construction and equipment manufacturing, miscellaneous, Production services, Other services"
Association of Electronics Companies in Moldova (ACEM),"Calea Iesilor 17/2, 2069 Chisinau, Moldova, Republic",+373 68551615,https://www.acem.md,info@acem.md,
A. Staiger GmbH,"Konrad-Buhmann-Str. 11, 72365 Ratshausen, Germany",,https://www.a-staiger.de,info@a-staiger.de,"Component insertion, Cabling, Production services for component construction and equipment manufacturing, miscellaneous"
Asteelflash,"1 rue royal, 92210 Saint-Cloud, Ile-de-France, France",,https://www.asteelflash.com,pr@asteelflash.com,"Assembly production, IGBT modules, Wireless IoT"
ASTER Technologies,"55 Bis Rue de Rennes Parc 'Le Kléber' - Bât. B, 35510 Cesson-Sevigne, France",,https://www.aster-technologies.com,sales@aster-technologies.com,Test-program creation
ASTRON Electronic GmbH,"Feistritz/Gail 333, 9613 Feistritz an der Gail, Austria",,http://www.astron.co.at,anfrage@astron.co.at,"Component insertion, Assembly production, Small-batch manufacturing, Prototyping, miscellaneous"
Astute Group,"Astute House, Rutherford Close, Stevenage, Hertfordshire SG1 2EF, Great Britain",,http://www.astutegroup.com,sales@astutegroup.com,
Asunny Precision Circuit,"Gang Xing Rd. 128, 518054 Jiu Jiang, China",+44 7759689169,http://en.assun.net.cn/,sales@asunny.co.uk,"Electro-Mobility (E), Healthcare/Wearables (HW)"
ATEcare Service GmbH & Co.KG,"Kirchbergstraße 21, 86551 Aichach, Germany",,http://www.ATEcare.de,info@ATEcare.com,"X-rays, Optical inspection systems"
Atlantik Elektronik GmbH,"Fraunhoferstr. 11a, 82152 Planegg, Germany",,http://www.atlantikelektronik.com,info@atlantikelektronik.com,"Development tools, hardware, miscellaneous"
ATLAS ELEKTRONIK GmbH / ATLAS EMS,"Sebaldsbrücker Heerstr. 235, 28309 Bremen, Germany",,https://www.atlas-ems.de,info@atlas-ems.de,"Layout services, Component insertion, Hardware design, Software design, Environmental simulation testing"
"ATOCK Co., Ltd.","Mitsukaidohuchigashiramachi2952, Ibaraki Joso-shi 303-0022, Japan",,https://ibarakimakers.com/company/atock/,aoki-h@atock.com,"5G/6G (G), Internet of Things (IoT) (I)"
ATP Elektronik GmbH,"Oststraße 2a, 22844 Norderstedt, Germany",,https://www.atp-elektronik.de,vertrieb@atp-elektronik.de,"Component insertion, Production services for component construction and equipment manufacturing, miscellaneous"
AT Sensors,"Hermann-Bössow-Str. 6-8, 23843 Bad Oldesloe, Germany",,https://www.at-sensors.com,klipfel@at-sensors.com,"Position, contour (2D / 3D), Image-processing software, Optical inspection systems, Mechanical parameters, miscellaneous"
ATV Technologie GmbH,"Johann-Sebastian-Bach-Str. 38, 85591 Vaterstetten, Germany",,http://www.atv-tech.com,sales@atv-tech.de,"Solder Reflow; Soldering & Brazing Equipment, Thermal Processing - Diffusion; Oxidation; Annealing; RTA; RTP Equipment"
AUCOTEAM GmbH,"Storkower Str. 115a, 10407 Berlin, Germany",,https://www.aucoteam.de,info@aucoteam.de,"Aging test equipment, Environmental simulation / test equipment"
Audio Precision,"SW Nimbus Ave 9290, Beaverton, OR 97008, USA",,https://www.ap.com,message@ap.com,"Specialized laboratory / test equipment, miscellaneous"
"Audiowell Electronics (Guangdong) Co., Ltd.","No.4 Block 3 Yingping Road, Panyu, 511400 Guangzhou, China",,https://www.audiowell.com,inquire@audiowell.com,"Piezo electrical, Ultrasonic, Distance, length, elevation"
Auspi Europe s.r.o.,"U Smaltovny 716/3, 370 01 Ceske Budejovice, Czech Republic",,http://www.auspi-europe.cz,sales@auspi-europe.cz,"HDI PCBs, Multilayer PCBs, miscellaneous, Flexible circuits, Flex-rigid circuits"
"Avaq Semiconductor Co., Ltd.","Room 1615, Block B, Veristrong Industrial Centre, 34-36 Huotan Au Bei Wan Street, Sha Tin, Hong Kong (Special Administrative Region)",,https://www.avaq.com,sales@avaq.com,"Integrated circuits, Monitoring ICs, IGBT modules, MOSFET modules, Field effect transistors (MOSFETs)"
"Shenzhen AV-DISPLAY Co., Ltd.","No. 39 Jinyuan Road, Heao Jinyuan Industrial Park, Yuanshan, Longgang, 518115 Shenzhen, China",,http://www.av-display.com,zhenhua.chen@av-display.com,"EP display elements, LCD displays, passive (STN, DSTN), LCD displays, active (TFT)"
"AVEX electronics, s.r.o","Flajsova 957, 029 57 Oravská Lesná, Slovak Republic",,http://www.avex.sk,gocal.karol@avex.sk,"Reflow services, Production services for component / chip carrier manufacturing, miscellaneous, Component insertion, Assembly production"
Avicade Electronics,"No. 66 Shuanghe Str., Shunyi Dist., 101399 Beijing, China",+86 15 701554267,http://www.acdelectronics.com,grace@acdelectronics.com,"AC/DC power supplies, single / multiple phase, DC/DC power modules > 100W, Power semiconductor modules, miscellaneous"
AWOS s.r.o.,"Vyzkumna 79, 53351 Pardubice, Czech Republic",+420 72 5929474,https://www.awos.cz,awos@awos.cz,"Layout services, Coating services, Hybrid solutions, Component insertion, Flip chip insertion, Assembly production, Production services for component construction and equipment manufacturing, miscellaneous, Small-batch manufacturing, Hardware design, Software design"
AXFIL SAS,"Zone Artisanale du Buat, 61300 Saint-Ouen-Sur-Iton, France",,http://www.axfil.fr,l.bourgault@axfil.fr,"Antennas and antenna accessories, Power, energy"
Axiometrix Solutions,"Skovlytoften 33, 2840 Holte, Denmark",,https://www.axiometrixsolutions.com,nbr@grasacoustics.com,"Automotive (AE), Consumer electronics (CO), Signal analyzers, also FFT, Data evaluation tools for measurement purposes, Measurement-data acquisition systems with distributed sensors, Multiple-channel measurement systems (loggers)"
AXON' Kabel GmbH,"Hertichstr. 43, 71229 Leonberg, Germany",,http://www.axon-cable.com,sales@axon-cable.de,"Automation (A), Electro-Mobility (E), Healthcare/Wearables (HW), Power Electronics and Energy Technology (PE), Configured cable / connector combinations for data technology, Configured cable / connector combinations for sensor / actuator applications, Configured cable / connector combinations for household equipment, Configured cable / connector combinations for industrial electronics, Configured cable / connector combinations for consumer electronics, Configured cable / connector combinations for automotive applications, Configured cable / connector combinations for laboratory / testing technology, Configured cable / connector combinations for the aerospace industry, Configured cable / connector combinations for miscellaneous applications, Ribbon cable connection systems, MIL connectors, Miniature plug-in connectors, Right-angle plug-in connectors, Customized cables"
AXTAL GmbH,"Roemerring 9, 74821 Mosbach, Germany",,https://www.axtal.com,c.mayer@protec-semi.com,Piezoelectric signal generators
Shenzen AYAA Technology Co. Ltd.,"6M Unit, Maple Leaf Building, Nanshan Avenue, Nanshan District, 518054 Shenzhen, China",,https://www.ayaatech.com,sales@ayaatech.com,"Smart batteries, Chargers, battery, Batteries, lithium"
"Baknor Thermal Management, And Busbars","5225 Orbitor Drive Suite 2, Mississauga L4W 4Y8, Canada",,https://www.baknor.com,sales@baknor.com,"Electro-Mobility (E), Power Electronics and Energy Technology (PE)"
Bakson Ltd. - Your Trusted IT Partner,"Bulevar Vojvode Misica 51, 11000 Belgrade, Serbia",,https://www.baksonltd.com/,contact@baksonltd.com,"Development systems, Real-time software tools, Development systems, software, miscellaneous, Software design"
Balver Zinn Josef Jost GmbH & Co. KG,"Blintroper Weg 11, 58802 Balve, Germany",,http://www.balverzinn.com,cia@balverzinn.com,"Accessories for PCBs, miscellaneous"
"Yangzhou BAOZHU Electric Appliance Co., Ltd.","BAOZHU Ind. Park, Yinglang Ind. zone, Jinghe Town, Baoying County, Jiangsu, 225806 Yangzhou, China",+86 133 82734666,http://www.bzdq.cn,bzdq1@bzdq.cn,"Lighting (L), Safety (S), Microprocessors (see Embedded systems), Memory (see Embedded systems), Multiplexer ICs for digital signals, Digital potentiometer ICs"
